log_id,user_id,username,login_time,logout_time,ip_address,device_type,status,branch_name,role
875,195,hhoffman,2025-11-06 12:55:43,2025-11-06 13:55:43,162.222.70.233,Desktop,SUCCESS,Abuja,Teller
876,101,donaldgarcia,2025-03-29 15:29:44,2025-03-29 23:29:44,70.42.1.187,Mobile,SUCCESS,Port Harcourt,IT
877,188,darrell18,2025-12-11 14:51:19,2025-12-11 17:51:19,11.219.2.35,Desktop,SUCCESS,Kano,Teller
878,204,vjohnson,2025-01-09 11:54:01,2025-01-09 14:54:01,98.4.243.212,Desktop,SUCCESS,Abuja,Ops
879,111,dudleynicholas,2025-06-04 15:09:30,2025-06-04 17:09:30,164.70.246.77,Desktop,SUCCESS,Kano,Security
880,162,steven17,2025-08-30 08:55:28,2025-08-30 12:55:28,161.67.169.175,Mobile,SUCCESS,Port Harcourt,Security
881,106,lisa02,2025-06-20 08:06:40,2025-06-20 15:06:40,57.252.90.99,Mobile,SUCCESS,Abuja,IT
882,104,hoffmanjennifer,2025-09-07 14:31:32,2025-09-07 22:31:32,23.200.91.235,Desktop,SUCCESS,Ibadan,Teller
883,167,nicholasgalloway,2025-01-10 14:36:20,2025-01-10 19:36:20,196.231.71.31,Mobile,SUCCESS,Abuja,Teller
884,163,williamsyvette,2025-11-15 13:28:44,2025-11-15 16:28:44,37.40.211.223,Mobile,SUCCESS,Ibadan,Ops
885,160,wrightjames,2025-06-26 15:14:32,2025-06-26 21:14:32,130.7.30.117,Mobile,SUCCESS,Kano,IT
886,192,waltersmaria,2025-12-31 14:26:53,,88.69.220.156,Mobile,FAILED,Abuja,Ops
887,179,sarah35,2025-04-17 12:44:47,2025-04-17 20:44:47,62.118.222.24,Desktop,SUCCESS,Kano,Ops
888,120,ogray,2025-11-07 15:06:50,2025-11-07 23:06:50,64.154.212.224,Mobile,SUCCESS,Kano,Ops
889,171,tanyariley,2025-01-25 08:22:56,2025-01-25 11:22:56,133.74.186.187,Desktop,SUCCESS,Port Harcourt,Teller
890,203,theresacochran,2025-02-02 13:27:07,2025-02-02 15:27:07,14.241.75.63,Desktop,SUCCESS,Abuja,IT
891,143,spenceamanda,2025-07-01 08:49:56,2025-07-01 11:49:56,149.51.137.175,Desktop,SUCCESS,Ibadan,Teller
892,218,michaeljones,2025-08-13 15:53:48,2025-08-13 17:53:48,1.48.211.68,Desktop,SUCCESS,Port Harcourt,Teller
893,164,novaksara,2025-02-23 10:40:07,2025-02-23 16:40:07,209.92.149.130,Desktop,SUCCESS,Ibadan,IT
894,190,james48,2025-08-15 16:31:46,2025-08-15 19:31:46,119.155.166.48,Mobile,SUCCESS,Lagos,Ops
895,115,michellejames,2025-04-14 15:26:49,2025-04-14 19:26:49,124.76.33.229,Mobile,SUCCESS,Lagos,IT
896,164,novaksara,2025-03-29 09:17:23,2025-03-29 16:17:23,145.241.161.162,Mobile,SUCCESS,Ibadan,Ops
897,119,amandasanchez,2025-09-29 14:50:14,2025-09-29 21:50:14,209.13.136.11,Mobile,SUCCESS,Abuja,Security
898,209,jeffreykeller,2025-09-22 13:01:28,2025-09-22 14:01:28,109.8.33.26,Desktop,SUCCESS,Gusau,IT
899,140,hickmannatasha,2025-07-25 10:27:03,2025-07-25 11:27:03,77.66.20.30,Desktop,SUCCESS,Port Harcourt,Teller
900,180,josephanderson,2025-12-05 16:18:26,2025-12-05 21:18:26,153.125.174.148,Mobile,SUCCESS,Lagos,Teller
901,205,kimberly63,2025-05-24 16:39:58,2025-05-24 23:39:58,206.100.235.72,Mobile,SUCCESS,Ibadan,Ops
902,213,beverlyterrell,2025-10-06 17:50:39,2025-10-06 23:50:39,107.216.249.95,Mobile,SUCCESS,Kano,IT
903,110,cassandra07,2025-01-19 16:21:24,2025-01-19 19:21:24,1.199.63.136,Mobile,SUCCESS,Kano,Teller
904,165,gabrieltucker,2025-10-10 12:33:21,2025-10-10 15:33:21,149.59.15.204,Desktop,SUCCESS,Gusau,IT
905,130,hernandezernest,2025-06-05 14:32:07,2025-06-05 20:32:07,40.244.243.83,Mobile,SUCCESS,Ibadan,IT
906,115,michellejames,2025-01-25 09:28:19,2025-01-25 10:28:19,161.65.61.100,Mobile,SUCCESS,Lagos,Ops
907,203,theresacochran,2025-10-25 17:45:57,,13.136.163.248,Desktop,FAILED,Lagos,IT
908,136,teresa28,2025-12-08 17:43:08,2025-12-08 21:43:08,91.249.65.2,Desktop,SUCCESS,Lagos,Ops
909,205,kimberly63,2025-07-04 15:06:09,2025-07-04 22:06:09,113.55.94.233,Desktop,SUCCESS,Gusau,Teller
910,154,ilewis,2025-03-08 15:13:28,2025-03-08 22:13:28,57.99.149.40,Mobile,SUCCESS,Lagos,Security
911,181,stephen10,2025-08-05 15:44:59,,195.78.53.174,Mobile,FAILED,Kano,Ops
912,164,novaksara,2025-03-07 15:45:29,2025-03-07 17:45:29,81.126.48.163,Desktop,SUCCESS,Abuja,Security
913,104,hoffmanjennifer,2025-03-22 16:23:58,,190.106.232.60,Mobile,FAILED,Gusau,Teller
914,147,jenniferross,2025-10-20 12:02:33,2025-10-20 18:02:33,27.98.206.43,Mobile,SUCCESS,Lagos,IT
915,137,harrellkenneth,2025-09-06 08:50:09,2025-09-06 15:50:09,7.0.223.222,Desktop,SUCCESS,Lagos,IT
916,127,zhurst,2025-04-04 15:00:07,2025-04-04 17:00:07,28.41.142.67,Desktop,SUCCESS,Abuja,Security
917,173,hshaw,2025-06-08 17:28:57,2025-06-09 00:28:57,82.231.127.86,Mobile,SUCCESS,Ibadan,Ops
918,197,amydavenport,2025-03-12 16:40:29,2025-03-13 00:40:29,161.45.21.88,Desktop,SUCCESS,Ibadan,IT
919,111,dudleynicholas,2025-11-16 17:26:24,2025-11-17 00:26:24,73.222.193.153,Mobile,SUCCESS,Port Harcourt,Teller
920,185,mikemoore,2025-08-15 12:41:05,2025-08-15 13:41:05,41.223.172.42,Mobile,SUCCESS,Port Harcourt,Teller
921,182,khowell,2025-10-14 09:12:39,2025-10-14 10:12:39,186.34.58.99,Desktop,SUCCESS,Abuja,Teller
922,115,michellejames,2025-12-04 16:11:01,2025-12-04 20:11:01,37.219.120.135,Desktop,SUCCESS,Ibadan,Security
923,110,cassandra07,2025-10-01 17:20:25,2025-10-02 01:20:25,83.186.167.110,Desktop,SUCCESS,Lagos,Security
924,123,richard13,2025-08-01 08:55:33,2025-08-01 13:55:33,24.161.237.61,Desktop,SUCCESS,Gusau,Teller
925,169,uhorton,2025-03-28 12:09:11,2025-03-28 14:09:11,69.150.71.34,Desktop,SUCCESS,Lagos,Security
926,186,cheryl80,2025-03-28 08:39:20,2025-03-28 09:39:20,99.151.59.90,Mobile,SUCCESS,Abuja,Teller
927,140,hickmannatasha,2025-03-14 14:57:20,2025-03-14 16:57:20,3.161.214.85,Desktop,SUCCESS,Kano,Ops
928,196,landryhannah,2025-11-02 17:15:31,2025-11-03 00:15:31,69.188.80.168,Desktop,SUCCESS,Lagos,Teller
929,140,hickmannatasha,2025-08-26 16:26:04,2025-08-26 23:26:04,37.244.195.204,Desktop,SUCCESS,Gusau,IT
930,170,smoore,2025-10-28 09:15:48,2025-10-28 12:15:48,148.195.119.105,Mobile,SUCCESS,Port Harcourt,Security
931,157,agomez,2025-02-12 16:13:50,,208.101.24.38,Mobile,FAILED,Port Harcourt,Ops
932,200,evelynestrada,2025-05-06 16:27:58,2025-05-06 17:27:58,56.209.181.59,Desktop,SUCCESS,Abuja,IT
933,183,jonesjason,2025-03-27 08:03:59,,183.196.139.247,Mobile,FAILED,Port Harcourt,IT
934,207,garrisonjeffrey,2025-12-15 14:22:53,2025-12-15 19:22:53,138.218.114.87,Desktop,SUCCESS,Kano,Teller
935,138,ericfarmer,2025-02-15 14:44:07,2025-02-15 19:44:07,138.217.29.223,Mobile,SUCCESS,Kano,IT
936,213,beverlyterrell,2025-12-16 13:40:16,,83.69.188.18,Mobile,FAILED,Lagos,Ops
937,184,david51,2025-06-14 13:13:29,,121.42.223.224,Mobile,FAILED,Gusau,Ops
938,182,khowell,2025-01-02 17:30:00,2025-01-02 20:30:00,91.209.188.108,Mobile,SUCCESS,Port Harcourt,Security
939,197,amydavenport,2025-07-21 16:05:50,2025-07-21 18:05:50,125.50.242.65,Desktop,SUCCESS,Ibadan,Security
940,186,cheryl80,2025-03-05 13:52:24,2025-03-05 19:52:24,18.118.35.203,Mobile,SUCCESS,Kano,Teller
941,115,michellejames,2025-08-25 13:59:12,2025-08-25 17:59:12,47.200.33.176,Desktop,SUCCESS,Lagos,IT
942,124,jason76,2025-02-16 17:40:19,2025-02-16 21:40:19,191.221.157.17,Desktop,SUCCESS,Abuja,IT
943,104,hoffmanjennifer,2025-05-24 15:57:45,2025-05-24 19:57:45,140.131.220.176,Desktop,SUCCESS,Kano,Security
944,114,kendragalloway,2025-05-23 17:32:31,2025-05-23 21:32:31,20.85.238.35,Desktop,SUCCESS,Gusau,Ops
945,195,hhoffman,2025-02-03 10:16:59,2025-02-03 14:16:59,57.83.4.118,Mobile,SUCCESS,Kano,Teller
946,188,darrell18,2025-12-14 16:39:16,2025-12-15 00:39:16,56.80.29.244,Desktop,SUCCESS,Abuja,Teller
947,209,jeffreykeller,2025-06-15 14:54:26,2025-06-15 22:54:26,165.69.205.136,Mobile,SUCCESS,Lagos,Teller
948,213,beverlyterrell,2025-04-25 08:17:58,2025-04-25 16:17:58,29.199.155.169,Mobile,SUCCESS,Gusau,Security
949,124,jason76,2025-06-21 09:56:36,2025-06-21 13:56:36,162.45.144.219,Mobile,SUCCESS,Gusau,Ops
950,125,ithomas,2025-03-26 13:19:04,2025-03-26 15:19:04,44.218.192.50,Desktop,SUCCESS,Abuja,Security
951,203,theresacochran,2025-01-13 17:51:40,,21.175.52.90,Mobile,FAILED,Kano,Teller
952,160,wrightjames,2025-05-03 13:53:03,2025-05-03 17:53:03,195.70.204.6,Desktop,SUCCESS,Port Harcourt,Security
953,197,amydavenport,2025-02-18 15:37:07,2025-02-18 16:37:07,63.108.169.234,Desktop,SUCCESS,Abuja,IT
954,213,beverlyterrell,2025-12-22 09:50:08,2025-12-22 17:50:08,194.248.62.19,Desktop,SUCCESS,Lagos,Security
955,108,susanrogers,2025-02-22 08:35:03,2025-02-22 15:35:03,49.240.112.5,Mobile,SUCCESS,Gusau,Security
956,129,ddavis,2025-11-03 17:00:29,2025-11-04 00:00:29,166.73.118.89,Desktop,SUCCESS,Lagos,Teller
957,158,dshields,2025-09-22 13:37:12,2025-09-22 14:37:12,44.201.134.33,Desktop,SUCCESS,Port Harcourt,Ops
958,215,samuel81,2025-10-21 10:40:32,2025-10-21 17:40:32,139.131.237.108,Mobile,SUCCESS,Ibadan,Security
959,123,richard13,2025-05-05 10:51:02,2025-05-05 15:51:02,129.184.254.82,Mobile,SUCCESS,Port Harcourt,IT
960,139,georgetracy,2025-10-26 16:49:09,2025-10-26 21:49:09,201.216.179.126,Mobile,SUCCESS,Lagos,IT
961,101,donaldgarcia,2025-09-23 17:42:43,2025-09-23 21:42:43,205.173.92.35,Desktop,SUCCESS,Abuja,IT
962,125,ithomas,2025-04-13 11:50:04,2025-04-13 19:50:04,25.82.149.211,Mobile,SUCCESS,Port Harcourt,IT
963,209,jeffreykeller,2025-10-24 17:21:39,2025-10-24 23:21:39,172.141.163.15,Desktop,SUCCESS,Gusau,Security
964,212,sheila14,2025-01-22 15:14:58,2025-01-22 19:14:58,166.139.216.13,Desktop,SUCCESS,Abuja,Ops
965,130,hernandezernest,2025-09-04 13:51:47,2025-09-04 20:51:47,136.232.79.136,Desktop,SUCCESS,Gusau,IT
966,101,donaldgarcia,2025-02-07 13:01:35,2025-02-07 18:01:35,143.125.70.89,Mobile,SUCCESS,Kano,IT
967,105,lrobinson,2025-01-16 11:12:18,2025-01-16 16:12:18,121.59.175.114,Desktop,SUCCESS,Lagos,Ops
968,122,perezantonio,2025-04-11 08:11:53,2025-04-11 10:11:53,188.16.79.13,Desktop,SUCCESS,Ibadan,Ops
969,148,samuel87,2025-12-02 09:21:59,2025-12-02 17:21:59,94.171.200.0,Desktop,SUCCESS,Lagos,IT
970,184,david51,2025-03-29 16:51:39,2025-03-29 18:51:39,154.197.112.70,Desktop,SUCCESS,Kano,Ops
971,201,kimberly69,2025-04-08 11:34:24,2025-04-08 17:34:24,6.224.80.255,Mobile,SUCCESS,Ibadan,Ops
972,217,bradley60,2025-01-24 17:37:12,2025-01-24 22:37:12,133.112.88.19,Desktop,SUCCESS,Lagos,Ops
973,106,lisa02,2025-11-19 12:55:08,2025-11-19 20:55:08,79.227.4.37,Desktop,SUCCESS,Ibadan,Teller
974,200,evelynestrada,2025-08-29 17:04:10,2025-08-29 23:04:10,150.184.118.235,Mobile,SUCCESS,Port Harcourt,Security
975,122,perezantonio,2025-06-14 13:33:44,2025-06-14 21:33:44,104.181.112.114,Mobile,SUCCESS,Lagos,Security
976,181,stephen10,2025-10-26 08:13:14,2025-10-26 16:13:14,1.204.154.178,Desktop,SUCCESS,Abuja,Ops
977,139,georgetracy,2025-08-06 14:36:10,,195.83.142.21,Mobile,FAILED,Lagos,Teller
978,117,mitchellclark,2025-02-13 12:28:33,2025-02-13 13:28:33,195.184.201.86,Mobile,SUCCESS,Port Harcourt,IT
979,154,ilewis,2025-08-19 15:27:26,2025-08-19 23:27:26,70.79.145.224,Mobile,SUCCESS,Lagos,Security
980,103,robinsonwilliam,2025-04-02 15:14:16,2025-04-02 21:14:16,121.196.172.73,Desktop,SUCCESS,Lagos,Teller
981,200,evelynestrada,2025-05-22 11:06:07,2025-05-22 12:06:07,28.132.43.204,Desktop,SUCCESS,Lagos,Ops
982,186,cheryl80,2025-06-18 12:19:47,2025-06-18 17:19:47,20.210.231.9,Desktop,SUCCESS,Ibadan,Ops
983,209,jeffreykeller,2025-10-06 12:00:49,2025-10-06 18:00:49,33.146.111.61,Mobile,SUCCESS,Abuja,Teller
984,160,wrightjames,2025-12-01 16:48:09,2025-12-01 20:48:09,25.116.46.70,Desktop,SUCCESS,Ibadan,Ops
985,160,wrightjames,2025-04-30 16:37:50,2025-05-01 00:37:50,37.126.165.32,Mobile,SUCCESS,Lagos,Teller
986,140,hickmannatasha,2025-04-07 14:49:44,2025-04-07 22:49:44,73.17.52.192,Mobile,SUCCESS,Port Harcourt,Teller
987,147,jenniferross,2025-03-13 17:55:08,2025-03-13 18:55:08,53.244.205.244,Mobile,SUCCESS,Ibadan,IT
988,143,spenceamanda,2025-04-26 14:27:43,2025-04-26 19:27:43,22.158.168.56,Mobile,SUCCESS,Port Harcourt,Teller
989,172,adkinsbrian,2025-01-17 10:09:21,2025-01-17 17:09:21,13.146.163.84,Mobile,SUCCESS,Kano,Security
990,108,susanrogers,2025-10-01 14:12:30,2025-10-01 22:12:30,30.5.116.147,Mobile,SUCCESS,Gusau,Ops
991,113,janetwilliams,2025-12-12 16:11:02,2025-12-13 00:11:02,190.122.114.138,Desktop,SUCCESS,Kano,Ops
992,108,susanrogers,2025-07-17 12:13:14,2025-07-17 14:13:14,51.55.134.218,Mobile,SUCCESS,Gusau,IT
993,166,michellebarrera,2025-01-06 10:20:55,2025-01-06 17:20:55,71.93.142.153,Desktop,SUCCESS,Gusau,Ops
994,168,sara74,2025-08-03 15:47:04,2025-08-03 19:47:04,85.244.253.55,Desktop,SUCCESS,Kano,IT
995,155,esanchez,2025-12-30 15:10:38,2025-12-30 20:10:38,138.132.199.7,Desktop,SUCCESS,Port Harcourt,Security
996,135,ryan70,2025-04-14 08:09:28,2025-04-14 15:09:28,205.243.136.161,Desktop,SUCCESS,Port Harcourt,IT
997,216,mlam,2025-10-19 15:29:29,2025-10-19 17:29:29,10.143.234.118,Mobile,SUCCESS,Ibadan,Security
998,144,davidalvarez,2025-12-25 12:25:39,2025-12-25 15:25:39,59.73.162.205,Mobile,SUCCESS,Kano,Ops
